Station Name,Latitude,Longitude
A23946,48.29394908,-122.1764916
A23947,48.29385176,-122.1630107
A23948,48.29375285,-122.1495298
A23949,48.29365237,-122.1360489
A23950,48.2935503,-122.1225682
A23951,48.29344666,-122.1090875
A23952,48.29334143,-122.0956069
A23953,48.29323463,-122.0821264
A23954,48.29312624,-122.0686459
A23955,48.29301628,-122.0551656
A23956,48.29290473,-122.0416853
A23957,48.29279161,-122.0282051
A23958,48.29267691,-122.014725
A23959,48.29256062,-122.0012449
A23960,48.29244276,-121.987765
A23961,48.29232331,-121.9742851
A23962,48.29220229,-121.9608054
A23963,48.29207969,-121.9473257
A23964,48.29195551,-121.9338461
A23965,48.29182975,-121.9203666
A23966,48.2917024,-121.9068872
A23967,48.29157348,-121.8934079
A23968,48.29144298,-121.8799287
A23969,48.2913109,-121.8664496
A23970,48.29117724,-121.8529705
A23971,48.291042,-121.8394916
A23972,48.29090519,-121.8260128
A23973,48.29076679,-121.8125341
A23974,48.29062681,-121.7990555
A23975,48.29048525,-121.785577
A23976,48.29034212,-121.7720986
A23977,48.2901974,-121.7586202
A23978,48.29005111,-121.7451421
A23979,48.28990323,-121.731664
A23980,48.28975378,-121.718186
A23981,48.28960275,-121.7047081
A23982,48.28945014,-121.6912304
A23983,48.28929595,-121.6777527
A23984,48.28914018,-121.6642752
A23985,48.28898283,-121.6507978
A23986,48.2888239,-121.6373205
A23987,48.2886634,-121.6238433
A23988,48.28850131,-121.6103662
A23989,48.28833765,-121.5968893
A23990,48.28817241,-121.5834125
A23991,48.28800559,-121.5699358
A23992,48.28783718,-121.5564592
A23993,48.28766721,-121.5429827
A23994,48.28749565,-121.5295064
A23995,48.28732251,-121.5160302
A23996,48.2871478,-121.5025542
A23997,48.2869715,-121.4890782
A23998,48.28679363,-121.4756024
A23999,48.28661418,-121.4621267
A24000,48.28643315,-121.4486512
A24001,48.28625054,-121.4351758
A24002,48.28606636,-121.4217005
A24003,48.28588059,-121.4082253
A24004,48.28569325,-121.3947503
A24005,48.28550433,-121.3812755
A24006,48.28531383,-121.3678007
A24007,48.28512175,-121.3543261
A24008,48.2849281,-121.3408517
A24009,48.28473286,-121.3273774
A24010,48.28453605,-121.3139032
A24011,48.28433766,-121.3004292
A24012,48.28413769,-121.2869554
A24013,48.28393615,-121.2734816
A24014,48.28373302,-121.2600081
A24015,48.28352832,-121.2465346
A24016,48.28332204,-121.2330614
A24017,48.28311419,-121.2195883
A24018,48.28290475,-121.2061153
A24019,48.28269374,-121.1926425
A24020,48.28248115,-121.1791698
A24021,48.28226698,-121.1656973
A24022,48.28205124,-121.152225
A24023,48.28183391,-121.1387528
A24024,48.28161501,-121.1252808
A24025,48.3056938,-123.2146891
A24026,48.30571818,-123.2012037
A24027,48.30574098,-123.1877183
A24028,48.3057622,-123.1742329
A24029,48.30578184,-123.1607474
A24030,48.30579989,-123.1472619
A24031,48.30581637,-123.1337764
A24032,48.30583126,-123.1202909
A24033,48.30584458,-123.1068054
A24034,48.30585631,-123.0933199
A24035,48.30586646,-123.0798344
A24036,48.30587503,-123.0663489
A24037,48.30588202,-123.0528633
A24038,48.30588743,-123.0393778
A24039,48.30589125,-123.0258923
A24040,48.3058935,-123.0124067
A24041,48.30589416,-122.9989212
A24042,48.30589324,-122.9854356
A24043,48.30589075,-122.9719501
A24044,48.30588667,-122.9584645
A24045,48.30588101,-122.944979
A24046,48.30587376,-122.9314934
A24047,48.30586494,-122.9180079
A24048,48.30585454,-122.9045224
A24049,48.30584255,-122.8910369
A24050,48.30582899,-122.8775514
A24051,48.30581384,-122.8640659
A24052,48.30579711,-122.8505804
A24053,48.3057788,-122.8370949
A24054,48.30575891,-122.8236095
A24055,48.30573744,-122.810124
A24056,48.30571438,-122.7966386
A24057,48.30568975,-122.7831532
A24058,48.30566353,-122.7696678
A24059,48.30563574,-122.7561824
A24060,48.30560636,-122.7426971
A24061,48.3055754,-122.7292118
A24062,48.30554286,-122.7157265
A24063,48.30550874,-122.7022412
A24064,48.30547304,-122.6887559
A24065,48.30543575,-122.6752707
A24066,48.30539689,-122.6617855
A24067,48.30535644,-122.6483004
A24068,48.30531442,-122.6348152
A24069,48.30527081,-122.6213301
A24070,48.30522562,-122.607845
A24071,48.30517885,-122.59436
A24072,48.3051305,-122.580875
A24073,48.30508057,-122.56739
A24074,48.30502906,-122.5539051
A24075,48.30497596,-122.5404202
A24076,48.30492129,-122.5269354
A24077,48.30486503,-122.5134505
A24078,48.30480719,-122.4999658
A24079,48.30474778,-122.486481
A24080,48.30468678,-122.4729964
A24081,48.3046242,-122.4595117
A24082,48.30456004,-122.4460271
A24083,48.3044943,-122.4325426
A24084,48.30442698,-122.4190581
A24085,48.30435807,-122.4055737
A24086,48.30428759,-122.3920893
A24087,48.30421552,-122.3786049
A24088,48.30414188,-122.3651206
A24089,48.30406665,-122.3516364
A24090,48.30398985,-122.3381522
A24091,48.30391146,-122.3246681
A24092,48.30383149,-122.3111841
A24093,48.30374994,-122.2977001
A24094,48.30366681,-122.2842161
A24095,48.3035821,-122.2707322
A24096,48.30349581,-122.2572484
A24097,48.30340794,-122.2437647
A24098,48.30331848,-122.230281
A24099,48.30322745,-122.2167974
A24100,48.30313484,-122.2033138
A24101,48.30304064,-122.1898303
A24102,48.30294487,-122.1763469
A24103,48.30284751,-122.1628636
A24104,48.30274858,-122.1493803
A24105,48.30264806,-122.1358971
A24106,48.30254596,-122.122414
A24107,48.30244229,-122.108931
A24108,48.30233703,-122.095448
A24109,48.30223019,-122.0819651
A24110,48.30212177,-122.0684823
A24111,48.30201177,-122.0549996
A24112,48.30190019,-122.0415169
A24113,48.30178703,-122.0280343
A24114,48.30167229,-122.0145519
A24115,48.30155597,-122.0010695
A24116,48.30143807,-121.9875871
A24117,48.30131859,-121.9741049
A24118,48.30119753,-121.9606228
A24119,48.30107489,-121.9471407
A24120,48.30095067,-121.9336588
A24121,48.30082487,-121.9201769
A24122,48.30069749,-121.9066952
A24123,48.30056852,-121.8932135
A24124,48.30043798,-121.8797319
A24125,48.30030586,-121.8662504
A24126,48.30017216,-121.852769
A24127,48.30003688,-121.8392877
A24128,48.29990002,-121.8258066
A24129,48.29976158,-121.8123255
A24130,48.29962155,-121.7988445
A24131,48.29947995,-121.7853636
A24132,48.29933677,-121.7718828
A24133,48.29919201,-121.7584022
A24134,48.29904567,-121.7449216
A24135,48.29889775,-121.7314411
A24136,48.29874825,-121.7179608
A24137,48.29859717,-121.7044806
A24138,48.29844451,-121.6910004
A24139,48.29829027,-121.6775204
A24140,48.29813446,-121.6640405
A24141,48.29797706,-121.6505608
A24142,48.29781808,-121.6370811
A24143,48.29765753,-121.6236015
A24144,48.29749539,-121.6101221
A24145,48.29733167,-121.5966428
A24146,48.29716638,-121.5831636
A24147,48.29699951,-121.5696846
A24148,48.29683105,-121.5562056
A24149,48.29666102,-121.5427268
A24150,48.29648941,-121.5292481
A24151,48.29631622,-121.5157696
A24152,48.29614145,-121.5022911
A24153,48.2959651,-121.4888128
A24154,48.29578717,-121.4753346
A24155,48.29560766,-121.4618566
A24156,48.29542658,-121.4483787
A24157,48.29524391,-121.4349009
A24158,48.29505967,-121.4214233
A24159,48.29487385,-121.4079457
A24160,48.29468645,-121.3944684
A24161,48.29449746,-121.3809911
A24162,48.29430691,-121.367514
A24163,48.29411477,-121.3540371
A24164,48.29392105,-121.3405603
A24165,48.29372576,-121.3270836
A24166,48.29352888,-121.3136071
A24167,48.29333043,-121.3001307
A24168,48.2931304,-121.2866545
A24169,48.29292879,-121.2731784
A24170,48.2927256,-121.2597025
A24171,48.29252084,-121.2462267
A24172,48.29231449,-121.2327511
A24173,48.29210657,-121.2192756
A24174,48.29189707,-121.2058002
A24175,48.29168599,-121.1923251
A24176,48.29147334,-121.1788501
A24177,48.2912591,-121.1653752
A24178,48.29104329,-121.1519005
A24179,48.2908259,-121.138426
A24180,48.29060693,-121.1249516
A24181,48.31469043,-123.2147269
A24182,48.31471482,-123.2012391
A24183,48.31473763,-123.1877513
A24184,48.31475885,-123.1742635
A24185,48.3147785,-123.1607757
A24186,48.31479656,-123.1472878
A24187,48.31481304,-123.1338
A24188,48.31482794,-123.1203121
A24189,48.31484126,-123.1068242
A24190,48.314853,-123.0933363
A24191,48.31486315,-123.0798484
A24192,48.31487172,-123.0663605
A24193,48.31487871,-123.0528726
A24194,48.31488412,-123.0393847
A24195,48.31488795,-123.0258968
A24196,48.3148902,-123.0124089
A24197,48.31489086,-122.998921
A24198,48.31488994,-122.985433
A24199,48.31488744,-122.9719451
A24200,48.31488336,-122.9584572
A24201,48.3148777,-122.9449693
A24202,48.31487046,-122.9314814
A24203,48.31486163,-122.9179935
A24204,48.31485122,-122.9045056
A24205,48.31483923,-122.8910177
A24206,48.31482566,-122.8775298
A24207,48.31481051,-122.864042
A24208,48.31479378,-122.8505541
A24209,48.31477546,-122.8370663
A24210,48.31475556,-122.8235785
A24211,48.31473409,-122.8100906
A24212,48.31471103,-122.7966029
A24213,48.31468638,-122.7831151
A24214,48.31466016,-122.7696273
A24215,48.31463235,-122.7561396
A24216,48.31460297,-122.7426519
A24217,48.314572,-122.7291642
A24218,48.31453945,-122.7156765
A24219,48.31450532,-122.7021888
A24220,48.3144696,-122.6887012
A24221,48.31443231,-122.6752136
A24222,48.31439343,-122.6617261
A24223,48.31435297,-122.6482385
A24224,48.31431093,-122.634751
A24225,48.31426731,-122.6212635
A24226,48.31422211,-122.6077761
A24227,48.31417532,-122.5942887
A24228,48.31412696,-122.5808013
A24229,48.31407701,-122.567314
A24230,48.31402548,-122.5538267
A24231,48.31397237,-122.5403394
A24232,48.31391768,-122.5268522
A24233,48.31386141,-122.513365
A24234,48.31380355,-122.4998779
A24235,48.31374412,-122.4863908
A24236,48.3136831,-122.4729037
A24237,48.3136205,-122.4594167
A24238,48.31355632,-122.4459298
A24239,48.31349056,-122.4324428
A24240,48.31342321,-122.418956
A24241,48.31335429,-122.4054692
A24242,48.31328378,-122.3919824
A24243,48.3132117,-122.3784957
A24244,48.31313803,-122.365009
A24245,48.31306278,-122.3515224
A24246,48.31298595,-122.3380359
A24247,48.31290754,-122.3245494
A24248,48.31282754,-122.311063
A24249,48.31274597,-122.2975766
A24250,48.31266281,-122.2840903
A24251,48.31257807,-122.2706041
A24252,48.31249176,-122.2571179
A24253,48.31240386,-122.2436318
A24254,48.31231437,-122.2301457
A24255,48.31222331,-122.2166597
A24256,48.31213067,-122.2031738
A24257,48.31203645,-122.1896879
A24258,48.31194064,-122.1762022
A24259,48.31184326,-122.1627165
A24260,48.31174429,-122.1492308
A24261,48.31164374,-122.1357452
A24262,48.31154161,-122.1222598
A24263,48.3114379,-122.1087743
A24264,48.31133261,-122.095289
A24265,48.31122574,-122.0818037
A24266,48.31111729,-122.0683186
A24267,48.31100725,-122.0548335
A24268,48.31089564,-122.0413484
A24269,48.31078244,-122.0278635
A24270,48.31066767,-122.0143787
A24271,48.31055131,-122.0008939
A24272,48.31043337,-121.9874092
A24273,48.31031385,-121.9739246
A24274,48.31019275,-121.9604401
A24275,48.31007007,-121.9469557
A24276,48.30994581,-121.9334714
A24277,48.30981997,-121.9199871
A24278,48.30969255,-121.906503
A24279,48.30956355,-121.893019
A24280,48.30943297,-121.879535
A24281,48.3093008,-121.8660512
A24282,48.30916706,-121.8525674
A24283,48.30903174,-121.8390837
A24284,48.30889483,-121.8256002
A24285,48.30875635,-121.8121167
A24286,48.30861628,-121.7986334
A24287,48.30847464,-121.7851501
A24288,48.30833141,-121.771667
A24289,48.30818661,-121.758184
A24290,48.30804022,-121.744701
A24291,48.30789225,-121.7312182
A24292,48.30774271,-121.7177355
A24293,48.30759158,-121.7042529
A24294,48.30743887,-121.6907704
A24295,48.30728459,-121.677288
A24296,48.30712872,-121.6638058
A24297,48.30697127,-121.6503236
A24298,48.30681224,-121.6368416
A24299,48.30665164,-121.6233597
A24300,48.30648945,-121.6098779
A24301,48.30632568,-121.5963962
A24302,48.30616034,-121.5829147
A24303,48.30599341,-121.5694332
A24304,48.30582491,-121.5559519
A24305,48.30565482,-121.5424707
A24306,48.30548315,-121.5289897
A24307,48.30530991,-121.5155088
A24308,48.30513508,-121.5020279
A24309,48.30495868,-121.4885473
A24310,48.3047807,-121.4750667
A24311,48.30460113,-121.4615863
A24312,48.30441999,-121.448106
A24313,48.30423727,-121.4346259
A24314,48.30405297,-121.4211459
A24315,48.30386708,-121.407666
A24316,48.30367962,-121.3941863
A24317,48.30349058,-121.3807067
A24318,48.30329997,-121.3672272
A24319,48.30310777,-121.3537479
A24320,48.30291399,-121.3402687
A24321,48.30271863,-121.3267897
A24322,48.3025217,-121.3133108
A24323,48.30232318,-121.2998321
A24324,48.30212309,-121.2863535
A24325,48.30192142,-121.272875
A24326,48.30171817,-121.2593967
A24327,48.30151334,-121.2459186
A24328,48.30130693,-121.2324406
A24329,48.30109894,-121.2189627
A24330,48.30088938,-121.205485
A24331,48.30067823,-121.1920075
A24332,48.30046551,-121.1785301
A24333,48.3002512,-121.1650529
A24334,48.30003532,-121.1515758
A24335,48.29981786,-121.1380989
A24336,48.29959883,-121.1246222
B00001,40.26059707,-127.7021743
B00002,40.26990643,-127.4677122
B00003,40.27874225,-127.2331437
B00004,40.2871039,-126.9984743
B00005,40.29499078,-126.7637096
B00006,40.30240233,-126.5288551
B00007,40.30933804,-126.2939163
B00008,40.31579741,-126.0588988
B00009,40.32177999,-125.8238082
B00010,40.32728535,-125.58865
B00011,40.33231311,-125.3534299
B00012,40.33686291,-125.1181534
B00013,40.34093444,-124.8828262
B00014,40.34452742,-124.6474539
B00015,40.34764158,-124.4120421
B00016,40.35027671,-124.1765965
B00017,40.35243263,-123.9411226
B00018,40.35410919,-123.7056262
B00019,40.35530626,-123.4701128
B00020,40.35602377,-123.2345882
B00021,40.35626167,-122.9990579
B00022,40.35601994,-122.7635276
B00023,40.35529859,-122.528003
B00024,40.35409768,-122.2924898
B00025,40.35241728,-122.0569935
B00026,40.35025753,-121.8215198
B00027,40.34761856,-121.5860744
B00028,40.34450057,-121.3506629
B00029,40.44017276,-127.714691
B00030,40.44954106,-127.47961
B00031,40.45843283,-127.2444215
B00032,40.46684744,-127.0091312
B00033,40.47478429,-126.7737445
B00034,40.48224282,-126.5382671
B00035,40.48922249,-126.3027046
B00036,40.49572281,-126.0670625
B00037,40.50174332,-125.8313466
B00038,40.5072836,-125.5955625
B00039,40.51234325,-125.3597157
B00040,40.51692192,-125.1238121
B00041,40.52101928,-124.8878572
B00042,40.52463506,-124.6518567
B00043,40.52776898,-124.4158163
B00044,40.53042084,-124.1797418
B00045,40.53259044,-123.9436387
B00046,40.53427764,-123.7075128
B00047,40.53548232,-123.4713698
B00048,40.53620438,-123.2352154
B00049,40.53644379,-122.9990554
B00050,40.53620052,-122.7628953
B00051,40.53547459,-122.526741
B00052,40.53426606,-122.2905981
B00053,40.532575,-122.0544724
B00054,40.53040154,-121.8183695
B00055,40.52774582,-121.5822952
B00056,40.52460804,-121.3462551
B00057,40.61973961,-127.7273209
B00058,40.62916716,-127.4916154
B00059,40.63811518,-127.2558014
B00060,40.64658303,-127.0198845
B00061,40.65457012,-126.7838702
B00062,40.66207586,-126.5477643
B00063,40.66909972,-126.3115725
B00064,40.67564121,-126.0753002
B00065,40.68169986,-125.8389534
B00066,40.68727524,-125.6025376
B00067,40.69236695,-125.3660586
B00068,40.69697464,-125.1295221
B00069,40.70109797,-124.8929338
B00070,40.70473667,-124.6562994
B00071,40.70789046,-124.4196248
B00072,40.71055913,-124.1829156
B00073,40.71274249,-123.9461776
B00074,40.71444039,-123.7094165
B00075,40.7156527,-123.4726382
B00076,40.71637935,-123.2358484
B00077,40.71662027,-122.9990528
B00078,40.71637546,-122.7622573
B00079,40.71564493,-122.5254675
B00080,40.71442873,-122.2886893
B00081,40.71272695,-122.0519284
B00082,40.71053971,-121.8151906
B00083,40.70786715,-121.5784817
B00084,40.70470948,-121.3418073
B00085,40.79929759,-127.7400651
B00086,40.80878469,-127.5037296
B00087,40.81778926,-127.2672844
B00088,40.82631064,-127.0307352
B00089,40.83434822,-126.7940878
B00090,40.84190143,-126.5573477
B00091,40.84896972,-126.3205208
B00092,40.8555526,-126.0836127
B00093,40.86164959,-125.8466292
B00094,40.86726025,-125.609576
B00095,40.8723842,-125.372459
B00096,40.87702105,-125.1352839
B00097,40.8811705,-124.8980564
B00098,40.88483223,-124.6607825
B00099,40.888006,-124.4234678
B00100,40.89069158,-124.1861182
B00101,40.89288877,-123.9487395
B00102,40.89459742,-123.7113376
B00103,40.89581741,-123.4739181
B00104,40.89654866,-123.2364871
B00105,40.89679112,-122.9990502
B00106,40.89654475,-122.7616134
B00107,40.89580959,-122.5241824
B00108,40.89458569,-122.2867631
B00109,40.89287313,-122.0493613
B00110,40.89067203,-121.8119829
B00111,40.88798255,-121.5746335
B00112,40.88480488,-121.3373192
B00113,40.97884663,-127.7529247
B00114,40.98839361,-127.5159535
B00115,40.99745503,-127.2788715
B00116,41.00603022,-127.0416844
B00117,41.01411857,-126.804398
B00118,41.0217195,-126.567018
B00119,41.02883246,-126.3295503
B00120,41.03545694,-126.0920006
B00121,41.04159248,-125.8543747
B00122,41.04723862,-125.6166784
B00123,41.05239497,-125.3789176
B00124,41.05706116,-125.1410981
B00125,41.06123685,-124.9032257
B00126,41.06492175,-124.6653063
B00127,41.0681156,-124.4273458
B00128,41.07081817,-124.18935
B00129,41.07302926,-123.9513248
B00130,41.07474873,-123.7132761
B00131,41.07597645,-123.4752097
B00132,41.07671232,-123.2371316
B00133,41.07695631,-122.9990477
B00134,41.07670839,-122.7609637
B00135,41.07596858,-122.5228857
B00136,41.07473693,-122.2848195
B00137,41.07301353,-122.0467709
B00138,41.0707985,-121.8087459
B00139,41.068092,-121.5707504
B00140,41.06489422,-121.3327902
B00141,41.15838671,-127.765901
B00142,41.16799389,-127.5282883
B00143,41.17711246,-127.2905637
B00144,41.18574175,-127.052733
B00145,41.19388114,-126.8148019
B00146,41.20153005,-126.5767763
B00147,41.20868791,-126.3386619
B00148,41.21535423,-126.1004648
B00149,41.22152852,-125.8621906
B00150,41.22721033,-125.6238454
B00151,41.23239925,-125.3854349
B00152,41.23709493,-125.1469652
B00153,41.24129701,-124.908442
B00154,41.24500521,-124.6698713
B00155,41.24821924,-124.4312591
B00156,41.2509389,-124.1926112
B00157,41.25316397,-123.9539336
B00158,41.25489431,-123.7152322
B00159,41.25612979,-123.4765131
B00160,41.25687032,-123.237782
B00161,41.25711585,-122.999045
B00162,41.25686636,-122.7603081
B00163,41.25612187,-122.5215771
B00164,41.25488243,-122.2828581
B00165,41.25314814,-122.0441569
B00166,41.2509191,-121.8054795
B00167,41.24819549,-121.5668319
B00168,41.2449775,-121.32822
B00169,41.33791778,-127.7789951
B00170,41.34758548,-127.5407353
B00171,41.3567615,-127.3023623
B00172,41.36544519,-127.0638821
B00173,41.3736359,-126.8253004
B00174,41.38133304,-126.5866233
B00175,41.38853606,-126.3478565
B00176,41.39524444,-126.109006
B00177,41.40145768,-125.8700778
B00178,41.40717536,-125.6310777
B00179,41.41239704,-125.3920117
B00180,41.41712236,-125.1528857
B00181,41.42135098,-124.9137058
B00182,41.42508259,-124.6744779
B00183,41.42831693,-124.435208
B00184,41.43105376,-124.1959021
B00185,41.43329289,-123.9565662
B00186,41.43503416,-123.7172063
B00187,41.43627745,-123.4778283
B00188,41.43702266,-123.2384384
B00189,41.43726974,-122.9990424
B00190,41.43701867,-122.7596465
B00191,41.43626948,-122.5202566
B00192,41.43502221,-122.2808788
B00193,41.43327696,-122.041519
B00194,41.43103384,-121.8021833
B00195,41.42829303,-121.5628777
B00196,41.42505471,-121.3236081
B00197,41.51743979,-127.7922084
B00198,41.52716834,-127.5532955
B00199,41.53640214,-127.3142683
B00200,41.54514051,-127.0751327
B00201,41.55338281,-126.8358946
B00202,41.56112846,-126.59656
B00203,41.56837687,-126.3571349
B00204,41.57512754,-126.1176252
B00205,41.58137996,-125.8780369
B00206,41.58713369,-125.6383759
B00207,41.59238831,-125.3986484
B00208,41.59714344,-125.1588603
B00209,41.60139874,-124.9190177
B00210,41.6051539,-124.6791266
B00211,41.60840865,-124.4391931
B00212,41.61116275,-124.1992231
B00213,41.61341602,-123.9592228
B00214,41.61516828,-123.7191983
B00215,41.61641941,-123.4791555
B00216,41.61716932,-123.2391007
B00217,41.61741796,-122.9990398
B00218,41.61716531,-122.7589789
B00219,41.61641139,-122.5189241
B00220,41.61515625,-122.2788814
B00221,41.61339998,-122.0388571
B00222,41.61114271,-121.798857
B00223,41.60838459,-121.5588873
B00224,41.60512584,-121.3189541
B00225,41.6969527,-127.805542
B00226,41.70674243,-127.5659701
B00227,41.71603431,-127.3262827
B00228,41.72482767,-127.0864859
B00229,41.73312186,-126.8465854
B00230,41.74091627,-126.6065874
B00231,41.74821033,-126.366498
B00232,41.75500352,-126.126323
B00233,41.76129533,-125.8860686
B00234,41.76708532,-125.6457409
B00235,41.77237305,-125.4053458
B00236,41.77715815,-125.1648896
B00237,41.78144028,-124.9243782
B00238,41.78521911,-124.6838178
B00239,41.78849439,-124.4432145
B00240,41.79126586,-124.2025745
B00241,41.79353334,-123.9619038
B00242,41.79529665,-123.7212085
B00243,41.79655567,-123.4804949
B00244,41.79731032,-123.2397691
B00245,41.79756053,-122.9990371
B00246,41.79730628,-122.7583051
B00247,41.7965476,-122.5175793
B00248,41.79528454,-122.2768658
B00249,41.7935172,-122.0361708
B00250,41.79124569,-121.7955003
B00251,41.78847018,-121.5548605
B00252,41.78519088,-121.3142575
B00253,41.87645646,-127.8189972
B00254,41.88630771,-127.5787604
B00255,41.895658,-127.3384069
B00256,41.90450665,-127.0979427
B00257,41.912853,-126.8573739
B00258,41.92069645,-126.6167065
B00259,41.92803641,-126.3759466
B00260,41.93487235,-126.1351003
B00261,41.94120377,-125.8941738
B00262,41.94703021,-125.6531731
B00263,41.95235125,-125.4121045
B00264,41.95716649,-125.1709739
B00265,41.96147559,-124.9297877
B00266,41.96527823,-124.6885519
B00267,41.96857414,-124.4472728
B00268,41.97136308,-124.2059565
B00269,41.97364485,-123.9646093
B00270,41.97541927,-123.7232372
B00271,41.97668623,-123.4818466
B00272,41.97744563,-123.2404436
B00273,41.97769742,-122.9990344
B00274,41.97744157,-122.7576252
B00275,41.97667811,-122.5162222
B00276,41.97540709,-122.2748317
B00277,41.97362861,-122.0334599
B00278,41.97134278,-121.7921128
B00279,41.96854979,-121.5507968
B00280,41.96524982,-121.309518
B00281,42.05595103,-127.8325752
B00282,42.06586414,-127.5916675
B00283,42.07527316,-127.3506418
B00284,42.08417741,-127.1095043
B00285,42.09257621,-126.868261
B00286,42.10046896,-126.6269181
B00287,42.10785508,-126.3854817
B00288,42.11473401,-126.143958
B00289,42.12110527,-125.9023532
B00290,42.12696837,-125.6606735
B00291,42.13232289,-125.418925
B00292,42.13716844,-125.1771141
B00293,42.14150466,-124.9352468
B00294,42.14533124,-124.6933295
B00295,42.14864791,-124.4513683
B00296,42.15145441,-124.2093696
B00297,42.15375054,-123.9673396
B00298,42.15553614,-123.7252845
B00299,42.15681108,-123.4832106
B00300,42.15757527,-123.2411242
B00301,42.15782864,-122.9990316
B00302,42.15757118,-122.756939
B00303,42.15680291,-122.5148527
B00304,42.15552389,-122.272779
B00305,42.1537342,-122.0307241
B00306,42.15143398,-121.7886943
B00307,42.1486234,-121.5466958
B00308,42.14530265,-121.304735
B00309,42.23543637,-127.8462775
B00310,42.24541168,-127.6046927
B00311,42.25487976,-127.3629888
B00312,42.26383991,-127.1211717
B00313,42.27229146,-126.8792478
B00314,42.28023379,-126.6372233
B00315,42.28766632,-126.3951042
B00316,42.29458849,-126.152897
B00317,42.30099979,-125.9106077
B00318,42.30689976,-125.6682427
B00319,42.31228795,-125.4258082
B00320,42.31716398,-125.1833106
B00321,42.32152748,-124.940756
B00322,42.32537814,-124.6981508
B00323,42.32871567,-124.4555014
B00324,42.33153984,-124.212814
B00325,42.33385042,-123.9700949
B00326,42.33564726,-123.7273506
B00327,42.33693022,-123.4845872
B00328,42.33769922,-123.2418112
B00329,42.33795418,-122.9990289
B00330,42.3376951,-122.7562466
B00331,42.336922,-122.5134706
B00332,42.33563492,-122.2707074
B00333,42.33383397,-122.0279632
B00334,42.33151928,-121.7852444
B00335,42.32869101,-121.5425572
B00336,42.32534937,-121.2999081
B00337,42.41491241,-127.8601052
B00338,42.42495027,-127.6178373
B00339,42.43447774,-127.3754489
B00340,42.44349412,-127.1329462
B00341,42.45199871,-126.8903355
B00342,42.45999091,-126.647623
B00343,42.46747011,-126.4048151
B00344,42.47443576,-126.161918
B00345,42.48088734,-125.918938
B00346,42.48682438,-125.6758814
B00347,42.49224643,-125.4327546
B00348,42.49715311,-125.189564
B00349,42.50154404,-124.9463159
B00350,42.50541891,-124.7030166
B00351,42.50877743,-124.4596725
B00352,42.51161936,-124.2162901
B00353,42.51394447,-123.9728757
B00354,42.51575262,-123.7294356
B00355,42.51704365,-123.4859764
B00356,42.51781748,-123.2425045
B00357,42.51807405,-122.9990261
B00358,42.51781334,-122.7555477
B00359,42.51703537,-122.5120758
B00360,42.5157402,-122.2686167
B00361,42.51392792,-122.0251769
B00362,42.51159867,-121.7817627
B00363,42.50875261,-121.5383806
B00364,42.50538996,-121.2950369
B00365,42.59437913,-127.8740598
B00366,42.60447989,-127.6311025
B00367,42.61406709,-127.3880234
B00368,42.62314,-127.1448288
B00369,42.63169794,-126.901525
B00370,42.63974028,-126.6581184
B00371,42.64726642,-126.4146152
B00372,42.65427579,-126.1710219
B00373,42.66076788,-125.9273449
B00374,42.6667422,-125.6835904
B00375,42.67219831,-125.439765
B00376,42.67713581,-125.195875
B00377,42.68155434,-124.9519269
B00378,42.68545355,-124.7079271
B00379,42.68883318,-124.463882
B00380,42.69169297,-124.2197982
B00381,42.6940327,-123.975682
B00382,42.69585221,-123.7315399
B00383,42.69715135,-123.4873785
B00384,42.69793005,-123.2432041
B00385,42.69818823,-122.9990233
B00386,42.69792589,-122.7548425
B00387,42.69714303,-122.5106682
B00388,42.69583971,-122.2665068
B00389,42.69401604,-122.022365
B00390,42.69167215,-121.778249
B00391,42.68880821,-121.5341654
B00392,42.68542442,-121.2901207
B00393,42.77383647,-127.8881426
B00394,42.78400049,-127.6444896
B00395,42.79364775,-127.4007135
B00396,42.80277752,-127.1568207
B00397,42.81138911,-126.9128175
B00398,42.81948188,-126.6687103
B00399,42.82705522,-126.4245056
B00400,42.83410857,-126.1802098
B00401,42.8406414,-125.9358292
B00402,42.84665321,-125.6913705
B00403,42.85214358,-125.44684
B00404,42.85711208,-125.2022442
B00405,42.86155835,-124.9575897
B00406,42.86548205,-124.7128829
B00407,42.86888291,-124.4681304
B00408,42.87176066,-124.2233387
B00409,42.87411509,-123.9785142
B00410,42.87594603,-123.7336637
B00411,42.87725334,-123.4887935
B00412,42.87803693,-123.2439102
B00413,42.87829673,-122.9990204
B00414,42.87803274,-122.7541307
B00415,42.87724496,-122.5092475
B00416,42.87593346,-122.2643775
B00417,42.87409833,-122.0195271
B00418,42.87173971,-121.7747029
B00419,42.86885778,-121.5299114
B00420,42.86545274,-121.2851592
B00421,42.95328438,-127.9023549
B00422,42.96351203,-127.6579999
B00423,42.9732197,-127.4135205
B00424,42.98240665,-127.1689231
B00425,42.9910722,-126.9242141
B00426,42.99921568,-126.6794
B00427,43.0068365,-126.4344872
B00428,43.01393407,-126.1894824
B00429,43.02050787,-125.9443919
B00430,43.0265574,-125.6992224
B00431,43.03208222,-125.4539803
B00432,43.03708189,-125.2086723
B00433,43.04155607,-124.9633048
B00434,43.04550441,-124.7178845
B00435,43.04892661,-124.472418
B00436,43.05182243,-124.2269119
B00437,43.05419164,-123.9813726
