,Longitude,Latitude,Vs30 (m/s),Depth (m),DepthToRock (m)
576,28.7195,40.9891,298.4,0.0,224.2
577,28.7225,40.9891,321.2,0.0,211.9
578,28.7255,40.9891,327.8,0.0,214.5
579,28.7285,40.9892,324.1,0.0,226.9
580,28.7314,40.9892,263.7,0.0,243.2
581,28.7344,40.9892,314.0,0.0,226.9
582,28.7700,40.9896,251.1,0.0,222.6
583,28.7730,40.9897,283.5,0.0,227.0
584,28.7760,40.9897,314.0,0.0,261.9
585,28.7790,40.9897,312.2,0.0,281.8
586,28.7819,40.9898,321.5,0.0,277.3
587,28.7849,40.9898,306.9,0.0,270.2
588,28.7879,40.9898,305.7,0.0,274.9
589,28.7908,40.9898,334.6,0.0,265.8
590,28.7938,40.9899,351.3,0.0,249.7
591,28.7968,40.9899,355.4,0.0,243.9
592,28.7997,40.9899,334.7,0.0,240.6
593,28.8027,40.9900,383.7,0.0,229.1
594,28.8057,40.9900,373.1,0.0,212.4
595,28.8087,40.9900,361.2,0.0,197.8
596,28.8116,40.9901,350.6,0.0,187.2
597,28.8146,40.9901,369.5,0.0,173.4
598,28.8176,40.9901,341.2,0.0,156.5
599,28.8205,40.9902,325.4,0.0,125.4
600,28.8235,40.9902,316.5,0.0,100.5
601,28.8265,40.9902,280.7,0.0,92.0
602,28.8294,40.9902,290.3,0.0,89.2
603,28.8324,40.9903,285.6,0.0,85.7
604,28.8354,40.9903,304.9,0.0,96.6
605,28.8384,40.9903,287.8,0.0,95.1
606,28.8413,40.9904,320.2,0.0,108.2
607,28.8443,40.9904,350.5,0.0,117.6
608,28.8473,40.9904,348.4,0.0,120.4
609,28.8502,40.9905,376.0,0.0,120.1
610,28.8532,40.9905,299.7,0.0,126.2
611,28.8562,40.9905,273.0,0.0,129.7
612,28.8592,40.9905,343.2,0.0,151.4
613,28.8621,40.9906,332.8,0.0,173.6
614,28.8651,40.9906,327.6,0.0,183.0
615,28.8681,40.9906,365.0,0.0,196.3
616,28.8710,40.9907,351.3,0.0,219.5
617,28.8740,40.9907,299.3,0.0,222.9
618,28.8770,40.9907,311.6,0.0,229.2
619,28.8799,40.9907,317.4,0.0,220.7
620,28.8829,40.9908,307.3,0.0,202.5
621,28.8859,40.9908,300.8,0.0,188.0
622,28.8889,40.9908,304.5,0.0,178.5
623,28.8918,40.9909,276.5,0.0,177.5
624,28.8948,40.9909,289.8,0.0,189.6
625,28.8978,40.9909,299.2,0.0,205.5
626,28.9007,40.9909,303.0,0.0,214.1
627,28.9037,40.9910,320.9,0.0,221.1
628,28.9067,40.9910,306.3,0.0,227.0
629,28.9096,40.9910,302.3,0.0,221.2
630,28.9126,40.9911,325.8,0.0,218.4
631,28.9156,40.9911,275.1,0.0,205.1
632,28.9186,40.9911,257.8,0.0,201.6
633,28.9215,40.9911,284.1,0.0,200.3
634,28.9245,40.9912,271.8,0.0,191.4
635,28.6750,40.9908,306.5,0.0,291.1
636,28.6779,40.9909,327.5,0.0,260.8
637,28.6809,40.9909,329.0,0.0,238.6
638,28.6839,40.9909,253.0,0.0,240.7
639,28.6868,40.9910,273.8,0.0,230.4
640,28.6898,40.9910,297.3,0.0,232.5
641,28.6928,40.9910,292.0,0.0,231.9
642,28.6957,40.9911,279.9,0.0,244.4
643,28.6987,40.9911,305.1,0.0,254.7
644,28.7017,40.9911,293.3,0.0,265.2
645,28.7047,40.9912,308.3,0.0,282.3
646,28.7076,40.9912,321.0,0.0,277.6
647,28.7106,40.9912,310.0,0.0,262.6
648,28.7136,40.9913,303.0,0.0,243.8
649,28.7165,40.9913,336.0,0.0,228.5
650,28.7195,40.9913,324.7,0.0,209.0
651,28.7225,40.9914,303.0,0.0,193.8
652,28.7254,40.9914,328.7,0.0,192.9
653,28.7284,40.9914,269.4,0.0,195.6
654,28.7314,40.9915,263.6,0.0,198.1
655,28.7344,40.9915,277.0,0.0,187.5
656,28.7700,40.9919,310.0,0.0,208.3
657,28.7730,40.9919,332.4,0.0,218.5
658,28.7759,40.9919,327.0,0.0,264.3
659,28.7789,40.9920,325.6,0.0,272.8
660,28.7819,40.9920,322.7,0.0,266.4
661,28.7849,40.9920,344.0,0.0,254.9
662,28.7878,40.9921,330.1,0.0,261.0
663,28.7908,40.9921,350.3,0.0,253.3
664,28.7938,40.9921,355.9,0.0,242.6
665,28.7967,40.9922,361.8,0.0,233.8
666,28.7997,40.9922,349.3,0.0,230.7
667,28.8027,40.9922,340.8,0.0,219.1
668,28.8056,40.9923,362.1,0.0,197.4
669,28.8086,40.9923,359.9,0.0,184.6
670,28.8116,40.9923,361.1,0.0,171.3
671,28.8146,40.9923,323.8,0.0,157.5
672,28.8175,40.9924,315.4,0.0,135.9
673,28.8205,40.9924,304.7,0.0,96.5
674,28.8235,40.9924,279.7,0.0,88.7
675,28.8264,40.9925,278.1,0.0,80.4
676,28.8294,40.9925,278.3,0.0,84.8
677,28.8324,40.9925,285.2,0.0,82.6
678,28.8353,40.9926,271.6,0.0,83.2
679,28.8383,40.9926,270.8,0.0,95.6
680,28.8413,40.9926,317.4,0.0,102.6
681,28.8443,40.9926,381.4,0.0,110.7
682,28.8472,40.9927,317.8,0.0,112.5
683,28.8502,40.9927,284.4,0.0,116.4
684,28.8532,40.9927,309.6,0.0,122.0
685,28.8561,40.9928,307.8,0.0,131.9
686,28.8591,40.9928,356.3,0.0,156.6
687,28.8621,40.9928,340.6,0.0,179.5
688,28.8651,40.9929,363.4,0.0,184.9
689,28.8680,40.9929,328.9,0.0,191.5
690,28.8710,40.9929,359.2,0.0,214.7
691,28.8740,40.9929,347.0,0.0,217.7
692,28.8769,40.9930,309.5,0.0,218.2
693,28.8799,40.9930,347.4,0.0,206.5
694,28.8829,40.9930,298.6,0.0,197.9
695,28.8858,40.9931,281.8,0.0,185.2
696,28.8888,40.9931,281.9,0.0,167.7
697,28.8918,40.9931,287.1,0.0,165.7
698,28.8948,40.9931,280.9,0.0,171.4
699,28.8977,40.9932,303.8,0.0,195.9
700,28.9007,40.9932,310.0,0.0,208.0
701,28.9037,40.9932,261.1,0.0,217.7
702,28.9066,40.9933,308.4,0.0,223.5
703,28.9096,40.9933,311.3,0.0,224.3
704,28.9126,40.9933,304.8,0.0,216.6
705,28.9156,40.9933,281.5,0.0,200.8
706,28.9185,40.9934,266.2,0.0,190.8
707,28.9215,40.9934,299.2,0.0,187.6
708,28.9245,40.9934,289.9,0.0,185.1
709,28.9274,40.9935,375.3,0.0,170.4
710,28.6779,40.9931,292.0,0.0,249.6
711,28.6808,40.9931,280.9,0.0,234.4
712,28.6838,40.9932,279.4,0.0,232.1
713,28.6868,40.9932,340.3,0.0,230.3
714,28.6898,40.9932,313.3,0.0,241.3
715,28.6927,40.9933,311.7,0.0,229.4
716,28.6957,40.9933,311.1,0.0,236.1
717,28.6987,40.9933,277.5,0.0,251.8
718,28.7016,40.9934,280.5,0.0,270.1
719,28.7046,40.9934,298.7,0.0,286.1
720,28.7076,40.9934,305.1,0.0,277.9
721,28.7106,40.9935,328.9,0.0,260.8
722,28.7135,40.9935,348.0,0.0,244.4
723,28.7165,40.9935,320.0,0.0,224.4
724,28.7195,40.9936,286.5,0.0,206.3
725,28.7224,40.9936,322.5,0.0,186.4
726,28.7254,40.9936,322.8,0.0,167.9
727,28.7284,40.9937,285.4,0.0,159.4
728,28.7313,40.9937,279.5,0.0,148.5
729,28.7343,40.9937,318.0,0.0,147.1
730,28.7670,40.9941,284.0,0.0,192.1
731,28.7700,40.9941,296.4,0.0,200.3
732,28.7729,40.9942,273.5,0.0,221.4
733,28.7759,40.9942,321.2,0.0,257.2
734,28.7789,40.9942,332.5,0.0,258.6
735,28.7818,40.9943,309.4,0.0,256.5
736,28.7848,40.9943,393.3,0.0,244.3
737,28.7878,40.9943,346.1,0.0,239.5
738,28.7908,40.9943,346.8,0.0,239.3
739,28.7937,40.9944,310.7,0.0,221.9
740,28.7967,40.9944,350.0,0.0,220.5
741,28.7997,40.9944,353.8,0.0,216.7
742,28.8026,40.9945,346.1,0.0,206.9
743,28.8056,40.9945,335.5,0.0,182.1
744,28.8086,40.9945,362.6,0.0,169.7
745,28.8115,40.9946,329.8,0.0,154.0
746,28.8145,40.9946,293.4,0.0,127.7
747,28.8175,40.9946,291.2,0.0,102.3
748,28.8205,40.9947,252.9,0.0,86.5
749,28.8234,40.9947,270.4,0.0,82.6
750,28.8264,40.9947,313.6,0.0,78.3
751,28.8294,40.9947,299.4,0.0,80.8
752,28.8323,40.9948,320.1,0.0,83.5
753,28.8353,40.9948,309.6,0.0,84.6
754,28.8383,40.9948,299.7,0.0,84.8
755,28.8413,40.9949,314.0,0.0,100.4
756,28.8442,40.9949,329.5,0.0,107.8
757,28.8472,40.9949,293.4,0.0,104.5
758,28.8502,40.9950,269.7,0.0,109.9
759,28.8531,40.9950,299.5,0.0,126.5
760,28.8561,40.9950,337.2,0.0,143.5
761,28.8591,40.9950,365.7,0.0,160.7
762,28.8620,40.9951,339.8,0.0,182.4
763,28.8650,40.9951,332.9,0.0,184.8
764,28.8680,40.9951,302.0,0.0,188.3
765,28.8710,40.9952,358.0,0.0,206.4
766,28.8739,40.9952,326.1,0.0,215.9
767,28.8769,40.9952,313.9,0.0,212.3
768,28.8799,40.9952,308.0,0.0,202.2
769,28.8828,40.9953,317.7,0.0,193.6
770,28.8858,40.9953,338.9,0.0,181.0
771,28.8888,40.9953,292.5,0.0,156.4
772,28.8918,40.9954,273.2,0.0,156.0
773,28.8947,40.9954,280.4,0.0,160.2
774,28.8977,40.9954,318.0,0.0,181.7
775,28.9007,40.9954,298.0,0.0,202.5
776,28.9036,40.9955,306.2,0.0,210.3
777,28.9066,40.9955,307.7,0.0,220.0
778,28.9096,40.9955,300.6,0.0,218.3
779,28.9125,40.9956,302.7,0.0,207.3
780,28.9155,40.9956,276.8,0.0,194.1
781,28.9185,40.9956,329.7,0.0,183.5
782,28.9215,40.9956,284.5,0.0,174.5
783,28.9244,40.9957,299.1,0.0,180.3
784,28.9274,40.9957,288.0,0.0,167.0
785,28.9304,40.9957,294.6,0.0,150.5
786,28.6778,40.9954,292.7,0.0,249.9
787,28.6808,40.9954,326.0,0.0,235.0
788,28.6838,40.9954,263.6,0.0,232.5
789,28.6867,40.9955,273.7,0.0,234.0
790,28.6897,40.9955,290.8,0.0,245.9
791,28.6927,40.9955,314.7,0.0,242.4
792,28.6957,40.9956,316.2,0.0,235.8
793,28.6986,40.9956,335.2,0.0,254.2
794,28.7016,40.9956,287.8,0.0,273.4
795,28.7046,40.9957,315.4,0.0,288.6
796,28.7075,40.9957,349.2,0.0,281.1
797,28.7105,40.9957,330.8,0.0,263.1
798,28.7135,40.9958,324.3,0.0,248.6
799,28.7164,40.9958,323.6,0.0,229.0
800,28.7194,40.9958,327.2,0.0,212.4
801,28.7224,40.9959,287.7,0.0,195.6
802,28.7254,40.9959,307.0,0.0,176.7
803,28.7283,40.9959,304.7,0.0,161.7
804,28.7313,40.9960,330.7,0.0,146.6
805,28.7669,40.9963,340.0,0.0,180.4
806,28.7699,40.9964,298.5,0.0,197.4
807,28.7729,40.9964,271.2,0.0,224.9
808,28.7759,40.9964,342.6,0.0,251.5
809,28.7788,40.9965,343.1,0.0,248.6
810,28.7818,40.9965,350.4,0.0,244.5
811,28.7848,40.9965,339.2,0.0,237.2
812,28.7877,40.9966,285.2,0.0,223.4
813,28.7907,40.9966,337.3,0.0,217.9
814,28.7937,40.9966,343.4,0.0,208.4
815,28.7967,40.9967,334.0,0.0,204.8
816,28.7996,40.9967,365.1,0.0,199.0
817,28.8026,40.9967,347.7,0.0,174.2
818,28.8056,40.9968,343.3,0.0,161.0
819,28.8085,40.9968,361.2,0.0,151.1
820,28.8115,40.9968,329.2,0.0,139.8
821,28.8145,40.9968,287.1,0.0,106.4
822,28.8174,40.9969,282.5,0.0,82.5
823,28.8204,40.9969,290.4,0.0,75.4
824,28.8234,40.9969,271.8,0.0,73.2
825,28.8264,40.9970,290.7,0.0,73.3
826,28.8293,40.9970,292.0,0.0,86.2
827,28.8323,40.9970,287.1,0.0,87.6
828,28.8353,40.9971,267.1,0.0,83.6
829,28.8382,40.9971,286.2,0.0,82.5
830,28.8412,40.9971,299.2,0.0,102.6
831,28.8442,40.9971,297.6,0.0,105.9
832,28.8472,40.9972,289.3,0.0,102.7
833,28.8501,40.9972,283.3,0.0,110.2
834,28.8531,40.9972,287.5,0.0,133.7
835,28.8561,40.9973,320.4,0.0,151.2
836,28.8590,40.9973,317.4,0.0,162.4
837,28.8620,40.9973,337.2,0.0,183.2
838,28.8650,40.9974,339.2,0.0,187.4
839,28.8679,40.9974,304.1,0.0,183.7
840,28.8709,40.9974,366.8,0.0,198.8
841,28.8739,40.9974,351.0,0.0,206.2
842,28.8769,40.9975,325.3,0.0,204.6
843,28.8798,40.9975,300.4,0.0,190.0
844,28.8828,40.9975,305.8,0.0,181.2
845,28.8858,40.9976,295.6,0.0,178.3
846,28.8887,40.9976,310.2,0.0,151.6
847,28.8917,40.9976,263.3,0.0,152.4
848,28.8947,40.9976,292.6,0.0,154.8
849,28.8977,40.9977,307.4,0.0,168.2
850,28.9006,40.9977,360.3,0.0,192.1
851,28.9036,40.9977,343.1,0.0,210.8
852,28.9066,40.9978,308.0,0.0,212.6
853,28.9095,40.9978,340.8,0.0,208.5
854,28.9125,40.9978,291.5,0.0,199.2
855,28.9155,40.9978,293.4,0.0,197.6
856,28.9185,40.9979,293.6,0.0,175.3
857,28.9214,40.9979,286.5,0.0,164.8
858,28.9244,40.9979,286.5,0.0,169.8
859,28.9274,40.9980,311.7,0.0,162.9
860,28.9303,40.9980,268.9,0.0,146.1
861,28.9333,40.9980,276.1,0.0,127.0
862,28.6778,40.9976,302.9,0.0,246.0
863,28.6808,40.9976,272.7,0.0,236.3
864,28.6837,40.9977,265.5,0.0,234.4
865,28.6867,40.9977,343.4,0.0,242.3
866,28.6897,40.9977,335.1,0.0,259.1
867,28.6926,40.9978,312.5,0.0,266.4
868,28.6956,40.9978,350.5,0.0,246.6
869,28.6986,40.9978,316.3,0.0,255.0
870,28.7016,40.9979,297.2,0.0,277.5
871,28.7045,40.9979,312.9,0.0,289.1
872,28.7075,40.9979,331.5,0.0,285.2
873,28.7105,40.9980,311.2,0.0,269.7
874,28.7134,40.9980,366.1,0.0,259.6
875,28.7164,40.9980,330.9,0.0,241.6
876,28.7194,40.9981,305.5,0.0,224.6
877,28.7223,40.9981,335.2,0.0,212.6
878,28.7253,40.9981,319.1,0.0,199.5
879,28.7283,40.9982,291.1,0.0,185.2
880,28.7313,40.9982,344.5,0.0,159.1
881,28.7639,40.9986,313.2,0.0,158.7
882,28.7669,40.9986,283.3,0.0,169.2
883,28.7699,40.9986,287.5,0.0,200.2
884,28.7728,40.9987,287.0,0.0,235.1
885,28.7758,40.9987,327.8,0.0,246.1
886,28.7788,40.9987,319.6,0.0,238.6
887,28.7818,40.9988,413.3,0.0,230.6
888,28.7847,40.9988,340.6,0.0,223.0
889,28.7877,40.9988,323.8,0.0,209.5
890,28.7907,40.9988,327.6,0.0,195.9
891,28.7936,40.9989,355.5,0.0,189.6
892,28.7966,40.9989,333.8,0.0,178.7
893,28.7996,40.9989,348.2,0.0,174.3
894,28.8026,40.9990,317.8,0.0,147.5
895,28.8055,40.9990,306.3,0.0,137.3
896,28.8085,40.9990,265.8,0.0,127.8
897,28.8115,40.9991,274.3,0.0,104.2
898,28.8144,40.9991,256.7,0.0,80.2
899,28.8174,40.9991,287.9,0.0,74.3
900,28.8204,40.9992,318.6,0.0,69.8
901,28.8233,40.9992,290.8,0.0,70.0
902,28.8263,40.9992,298.2,0.0,73.7
903,28.8293,40.9992,290.3,0.0,82.7
904,28.8323,40.9993,317.7,0.0,90.1
905,28.8352,40.9993,296.6,0.0,84.1
906,28.8382,40.9993,278.3,0.0,79.2
907,28.8412,40.9994,304.2,0.0,103.1
908,28.8441,40.9994,294.9,0.0,102.3
909,28.8471,40.9994,281.1,0.0,96.4
910,28.8501,40.9995,261.5,0.0,108.3
911,28.8531,40.9995,291.6,0.0,135.0
912,28.8560,40.9995,336.1,0.0,158.7
913,28.8590,40.9995,349.0,0.0,164.2
914,28.8620,40.9996,314.5,0.0,181.9
915,28.8649,40.9996,321.3,0.0,183.8
916,28.8679,40.9996,296.8,0.0,184.0
917,28.8709,40.9997,353.4,0.0,194.2
918,28.8739,40.9997,320.9,0.0,202.5
919,28.8768,40.9997,342.3,0.0,203.4
920,28.8798,40.9997,341.1,0.0,185.7
921,28.8828,40.9998,308.6,0.0,175.1
922,28.8857,40.9998,311.1,0.0,162.8
923,28.8887,40.9998,284.6,0.0,149.2
924,28.8917,40.9999,264.1,0.0,150.6
925,28.8946,40.9999,274.4,0.0,159.1
926,28.8976,40.9999,296.8,0.0,173.1
927,28.9006,40.9999,323.1,0.0,189.6
928,28.9036,41.0000,365.0,0.0,205.9
929,28.9065,41.0000,334.5,0.0,208.5
930,28.9095,41.0000,330.4,0.0,203.9
931,28.9125,41.0001,315.4,0.0,197.0
932,28.9154,41.0001,324.7,0.0,192.5
933,28.9184,41.0001,294.7,0.0,171.6
934,28.9214,41.0001,336.9,0.0,164.3
935,28.9244,41.0002,305.8,0.0,164.0
936,28.9273,41.0002,306.0,0.0,156.6
937,28.9303,41.0002,322.1,0.0,143.6
938,28.9333,41.0003,287.3,0.0,115.1
939,28.6777,40.9999,308.3,0.0,249.8
940,28.6807,40.9999,292.4,0.0,237.6
941,28.6837,40.9999,273.8,0.0,235.8
942,28.6867,41.0000,330.6,0.0,249.7
943,28.6896,41.0000,335.7,0.0,269.9
944,28.6926,41.0000,309.3,0.0,285.7
945,28.6956,41.0001,324.5,0.0,271.0
946,28.6985,41.0001,322.3,0.0,266.9
947,28.7015,41.0001,325.1,0.0,284.8
948,28.7045,41.0002,292.1,0.0,296.2
949,28.7074,41.0002,348.9,0.0,291.1
950,28.7104,41.0002,335.6,0.0,278.1
951,28.7134,41.0003,335.0,0.0,268.5
952,28.7164,41.0003,322.9,0.0,250.4
953,28.7193,41.0003,322.4,0.0,236.9
954,28.7223,41.0004,328.1,0.0,223.6
955,28.7253,41.0004,304.4,0.0,195.7
956,28.7282,41.0004,343.6,0.0,167.8
957,28.7312,41.0005,327.9,0.0,129.7
958,28.7639,41.0008,344.8,0.0,142.7
959,28.7669,41.0008,343.2,0.0,155.3
960,28.7698,41.0009,377.3,0.0,180.6
961,28.7728,41.0009,297.1,0.0,221.6
962,28.7758,41.0009,289.1,0.0,231.7
963,28.7787,41.0010,315.6,0.0,225.6
964,28.7817,41.0010,350.5,0.0,214.9
965,28.7847,41.0010,355.4,0.0,203.6
966,28.7877,41.0011,321.9,0.0,188.2
967,28.7906,41.0011,348.2,0.0,170.4
968,28.7936,41.0011,334.2,0.0,164.4
969,28.7966,41.0012,335.7,0.0,151.6
970,28.7995,41.0012,327.4,0.0,142.7
971,28.8025,41.0012,323.0,0.0,131.2
972,28.8055,41.0013,308.0,0.0,116.5
973,28.8085,41.0013,288.9,0.0,80.1
974,28.8114,41.0013,309.2,0.0,63.0
975,28.8144,41.0013,298.1,0.0,66.8
976,28.8174,41.0014,310.6,0.0,65.3
977,28.8203,41.0014,282.0,0.0,69.9
978,28.8233,41.0014,328.8,0.0,71.5
979,28.8263,41.0015,305.1,0.0,65.6
980,28.8292,41.0015,321.7,0.0,88.4
981,28.8322,41.0015,336.8,0.0,94.7
982,28.8352,41.0016,292.9,0.0,85.3
983,28.8382,41.0016,250.0,0.0,78.4
984,28.8411,41.0016,290.1,0.0,101.6
985,28.8441,41.0016,273.6,0.0,97.3
986,28.8471,41.0017,283.1,0.0,93.7
987,28.8500,41.0017,348.4,0.0,106.7
988,28.8530,41.0017,309.6,0.0,138.3
989,28.8560,41.0018,287.7,0.0,160.2
990,28.8590,41.0018,361.1,0.0,166.8
991,28.8619,41.0018,355.5,0.0,177.2
992,28.8649,41.0019,354.2,0.0,177.9
993,28.8679,41.0019,324.5,0.0,176.5
994,28.8708,41.0019,338.5,0.0,186.7
995,28.8738,41.0019,318.1,0.0,197.9
996,28.8768,41.0020,318.4,0.0,203.5
997,28.8798,41.0020,325.0,0.0,194.4
998,28.8827,41.0020,271.7,0.0,174.0
999,28.8857,41.0021,271.3,0.0,148.3
1000,28.8887,41.0021,285.4,0.0,145.7
1001,28.8916,41.0021,284.8,0.0,146.7
1002,28.8946,41.0021,290.8,0.0,155.2
1003,28.8976,41.0022,326.1,0.0,184.9
1004,28.9006,41.0022,317.3,0.0,190.6
1005,28.9035,41.0022,323.1,0.0,203.1
1006,28.9065,41.0023,352.7,0.0,201.4
1007,28.9095,41.0023,312.6,0.0,194.2
1008,28.9124,41.0023,301.3,0.0,193.3
1009,28.9154,41.0023,289.6,0.0,188.5
1010,28.9184,41.0024,288.3,0.0,167.8
1011,28.9213,41.0024,287.9,0.0,157.4
1012,28.9243,41.0024,306.6,0.0,158.8
1013,28.9273,41.0025,371.5,0.0,155.6
1014,28.9303,41.0025,307.8,0.0,133.4
1015,28.9332,41.0025,272.2,0.0,106.2
1016,28.9362,41.0025,282.1,0.0,84.8
1017,28.9421,41.0026,268.7,0.0,54.0
1018,28.9451,41.0026,304.6,0.0,45.1
1019,28.9748,41.0029,351.2,0.0,30.0
1020,28.9778,41.0029,400.8,0.0,25.0
1021,28.6777,41.0021,312.5,0.0,257.8
1022,28.6807,41.0021,290.1,0.0,240.4
1023,28.6836,41.0022,262.9,0.0,238.3
1024,28.6866,41.0022,342.7,0.0,253.5
1025,28.6896,41.0022,318.1,0.0,279.3
1026,28.6926,41.0023,285.8,0.0,297.9
1027,28.6955,41.0023,303.5,0.0,297.4
1028,28.6985,41.0023,337.6,0.0,278.1
1029,28.7015,41.0024,330.3,0.0,296.5
1030,28.7044,41.0024,299.6,0.0,306.0
1031,28.7074,41.0024,330.2,0.0,297.9
1032,28.7104,41.0025,311.8,0.0,287.5
1033,28.7133,41.0025,329.9,0.0,278.0
1034,28.7163,41.0025,320.8,0.0,260.2
1035,28.7193,41.0026,310.6,0.0,244.4
1036,28.7223,41.0026,290.1,0.0,199.3
1037,28.7252,41.0026,306.4,0.0,176.3
1038,28.7282,41.0027,341.7,0.0,123.8
1039,28.7698,41.0031,322.0,0.0,152.8
1040,28.7728,41.0032,266.5,0.0,188.0
1041,28.7757,41.0032,339.7,0.0,206.8
1042,28.7787,41.0032,324.1,0.0,207.4
1043,28.7817,41.0033,356.9,0.0,196.1
1044,28.7846,41.0033,327.0,0.0,179.1
1045,28.7876,41.0033,283.3,0.0,160.4
1046,28.7906,41.0033,320.1,0.0,143.6
1047,28.7936,41.0034,344.5,0.0,137.1
1048,28.7965,41.0034,290.4,0.0,125.4
1049,28.7995,41.0034,345.8,0.0,115.0
1050,28.8025,41.0035,281.9,0.0,97.5
1051,28.8054,41.0035,349.7,0.0,76.6
1052,28.8084,41.0035,300.3,0.0,63.7
1053,28.8114,41.0036,309.7,0.0,59.0
1054,28.8144,41.0036,271.7,0.0,61.3
1055,28.8173,41.0036,300.7,0.0,63.0
1056,28.8203,41.0037,346.7,0.0,71.0
1057,28.8233,41.0037,310.0,0.0,72.5
1058,28.8262,41.0037,311.5,0.0,67.2
1059,28.8292,41.0037,300.8,0.0,91.4
1060,28.8322,41.0038,306.8,0.0,98.6
1061,28.8352,41.0038,297.6,0.0,87.0
1062,28.8381,41.0038,284.7,0.0,76.9
1063,28.8411,41.0039,290.2,0.0,98.3
1064,28.8441,41.0039,326.8,0.0,93.7
1065,28.8470,41.0039,300.7,0.0,90.4
1066,28.8500,41.0040,331.0,0.0,105.4
1067,28.8530,41.0040,306.2,0.0,139.2
1068,28.8559,41.0040,324.9,0.0,155.9
1069,28.8589,41.0040,342.6,0.0,165.3
1070,28.8619,41.0041,354.4,0.0,165.4
1071,28.8649,41.0041,349.2,0.0,168.0
1072,28.8678,41.0041,312.4,0.0,170.7
1073,28.8708,41.0042,313.5,0.0,184.7
1074,28.8738,41.0042,324.1,0.0,193.8
1075,28.8767,41.0042,289.4,0.0,199.5
1076,28.8797,41.0043,287.5,0.0,192.8
1077,28.8827,41.0043,285.4,0.0,161.5
1078,28.8857,41.0043,254.9,0.0,144.3
1079,28.8886,41.0043,282.9,0.0,138.4
1080,28.8916,41.0044,318.0,0.0,138.7
1081,28.8946,41.0044,278.9,0.0,150.2
1082,28.8975,41.0044,274.3,0.0,164.7
1083,28.9005,41.0045,334.8,0.0,190.7
1084,28.9035,41.0045,332.4,0.0,198.1
1085,28.9065,41.0045,339.9,0.0,191.6
1086,28.9094,41.0045,335.2,0.0,189.7
1087,28.9124,41.0046,340.5,0.0,184.5
1088,28.9154,41.0046,306.0,0.0,175.8
1089,28.9183,41.0046,291.8,0.0,162.6
1090,28.9213,41.0046,304.8,0.0,148.1
1091,28.9243,41.0047,318.3,0.0,150.0
1092,28.9273,41.0047,357.7,0.0,142.6
1093,28.9302,41.0047,351.2,0.0,134.1
1094,28.9332,41.0048,283.3,0.0,113.0
1095,28.9362,41.0048,298.3,0.0,92.2
1096,28.9391,41.0048,281.1,0.0,63.8
1097,28.9421,41.0048,263.3,0.0,50.9
1098,28.9451,41.0049,272.0,0.0,33.5
1099,28.9481,41.0049,289.7,0.0,30.0
1100,28.9510,41.0049,337.6,0.0,30.0
1101,28.9540,41.0049,274.4,0.0,30.0
1102,28.9570,41.0050,262.0,0.0,30.0
1103,28.9599,41.0050,298.8,0.0,24.0
1104,28.9629,41.0050,301.7,0.0,23.5
1105,28.9659,41.0051,324.9,0.0,21.0
1106,28.9689,41.0051,368.7,0.0,30.0
1107,28.9718,41.0051,374.7,0.0,21.2
1108,28.9748,41.0051,522.4,0.0,7.9
1109,28.9778,41.0052,418.3,0.0,13.5
1110,28.9807,41.0052,402.7,0.0,15.6
1111,28.6777,41.0044,349.6,0.0,260.0
1112,28.6806,41.0044,313.2,0.0,242.9
1113,28.6836,41.0044,294.9,0.0,243.1
1114,28.6866,41.0045,405.0,0.0,264.6
1115,28.6895,41.0045,315.9,0.0,293.2
1116,28.6925,41.0045,319.8,0.0,312.0
1117,28.6955,41.0046,338.9,0.0,317.2
1118,28.6984,41.0046,311.2,0.0,300.5
1119,28.7014,41.0046,324.0,0.0,301.6
1120,28.7044,41.0047,312.5,0.0,314.2
1121,28.7074,41.0047,339.8,0.0,306.6
1122,28.7103,41.0047,318.4,0.0,296.2
1123,28.7133,41.0048,316.9,0.0,281.9
1124,28.7163,41.0048,290.5,0.0,262.9
1125,28.7192,41.0048,268.4,0.0,214.9
1126,28.7222,41.0049,269.7,0.0,189.7
1127,28.7252,41.0049,260.0,0.0,164.9
1128,28.7727,41.0054,299.1,0.0,138.4
1129,28.7757,41.0054,318.9,0.0,162.8
1130,28.7787,41.0055,334.2,0.0,170.8
1131,28.7816,41.0055,330.0,0.0,168.3
1132,28.7846,41.0055,331.9,0.0,152.6
1133,28.7876,41.0056,307.5,0.0,132.4
1134,28.7905,41.0056,325.6,0.0,118.8
1135,28.7935,41.0056,361.3,0.0,111.2
1136,28.7965,41.0057,362.3,0.0,99.2
1137,28.7995,41.0057,287.9,0.0,90.9
1138,28.8024,41.0057,362.7,0.0,65.1
1139,28.8054,41.0058,356.8,0.0,46.2
1140,28.8084,41.0058,342.9,0.0,30.0
1141,28.8113,41.0058,290.0,0.0,30.0
1142,28.8143,41.0058,291.5,0.0,47.9
1143,28.8173,41.0059,313.8,0.0,52.3
1144,28.8203,41.0059,312.6,0.0,73.5
1145,28.8232,41.0059,312.2,0.0,75.7
1146,28.8262,41.0060,284.3,0.0,67.7
1147,28.8292,41.0060,322.4,0.0,86.7
1148,28.8321,41.0060,332.1,0.0,102.0
1149,28.8351,41.0061,305.7,0.0,89.9
1150,28.8381,41.0061,316.9,0.0,77.6
